content,text_akhir,label
"beberapa minggu belakangan ini banyak eror nya, dari apk nya nge logout akun tiba² terus ga bisa di login lagi pake nomor by.u nya. tiap ngecek kuota harus lewat sms tpi informasi nya tidak sesuai. jaringan juga mulai lemot. tolong perubahannya ya by.u buat pengguna tetep nyaman gunainnya, terimakasih",minggu eror apk nge logout akun tiba² enggak NEG_login pakai nomor byu mengecek kuota sms informasi tidak NEG_sesuai jaringan lemot tolong perubahannya byu pengguna nyaman gunainnya terimakasih,negative
Harga makin naik tapi aplikasi dan koneksi makin ngaco. Aplikasi sering banget susah dibuka dan jaringan sering banget hilang (bener bener hilang ngga ada jaringan) padahal saya lokasi di tengah kota. Sudah dari dulu saya review terkait aplikasi tapi sampai sekarang masih terkendala dan tolonglah saya udah beli yang lumayan harga paketannya masa parah gini. Ini benar-benar mengganggu aktivitas keseharian saya. Tolong diperbaiki,harga aplikasi koneksi mengaco aplikasi banget susah dibuka jaringan banget hilang hilang enggak NEG_jaringan lokasi kota review terkait aplikasi terkendala tolonglah beli lumayan harga paketannya parah benarbenar mengganggu aktivitas keseharian tolong diperbaiki,negative
"dari dlu setia pakai by.u, tpi makin kesini eh makin kesana. keunggulan dari kartu sim satu ini mulai goyah, yang dimn dlu unggul dan ramah terhadap harga kuota sekarang mulai sedikit melonjak. biasa 18GB 45.000 sekarang jadi 11GB 45.000 salah satu masalah yang membuat pengguna cukup tidak nyaman. semoga kedepannya by.u tidak mengalami perubahan yang membuat pengguna cukup kecewa.",setia pakai byu kesini eh kesana keunggulan kartu sim goyah dimn unggul ramah harga kuota melonjak gb gb salah pengguna tidak NEG_nyaman semoga kedepannya byu tidak NEG_mengalami perubahan pengguna kecewa,negative
"singkat saja, Banyak Maslah,di aplikasi tertulis 10 GB pas mau di pake ,tiba tiba sisa Kouta 0 . padahal ngk buka apa apa cuma WA saja, dan masa aktifnya juga masih lama,dan juga pulsa tiba tiba hilang tanpa sebab akibat di pemberitahuan tertulis sudah masuk ,tapi pas di cek hilang Pokoknya ada banyak sekali kesalahan dan masalah pada aplikasi nya",singkat maslahdi aplikasi tertulis gb pas pakai sisa kouta enggak NEG_buka wa aktifnya lamadan pulsa hilang tanpa NEG_akibat pemberitahuan tertulis masuk pas cek hilang pokoknya kesalahan aplikasi,negative
"harga makin lama makin naik dan mahal ga kira"", paketan yg biasanya tiba"" ilang dan di tambah kenaikan harga yg loncatnya jauh bngt, minimal jangan terlalu jauh kenaikan harganya, aku tau mungkin karena inflasi/aturan"" hukum dll, tapi ya ngotak dikit ajah, gamasuk akal harga lompatan nya",harga mahal enggak NEG_paketan hilang kenaikan harga loncatnya banget minimal jangan NEG_kenaikan harganya tau inflasiaturan hukum dll ngotak dikit gamasuk akal harga lompatan,negative
Sinyal jam 00.00 sampai gatau kapan selalu tiap malam menjadi EDGE !!! Kadang sinyal ilang gajelas !!! Buka aplikasi lama banget gajelas banget. sudah di clear cache dan hapus aplikasi trus install lagi masih saja lama. Terus gimana mau isi quota woi kalo aplikasi gabisa dibuka !!! Tolong pertanggungjawaban nya ... !!! Merugikan,sinyal jam enggak NEG_tau malam edge kadang sinyal hilang enggak NEG_buka aplikasi banget enggak NEG_banget clear cache hapus aplikasi install isi quota kalo aplikasi enggak NEG_dibuka tolong pertanggungjawaban merugikan,negative
"Udah hampir 3 tahun pake by.U awal² make emang sinyalnya bagus, lancar banget, bahkan kalah sama provider yang lain. tapi, makin ke sini, kok jaringannya makin jelek sih? ditambah lagi harga kuota makin mahal, semakin dipress. sekadar buka aplikasi m-banking doang aja susahnya minta ampun. bahkan mau beli kuota dari aplikasi juga sama, loading di aplikasinya lama banget. bukannya makin lancar, malah makin lemot. tolong dong, diimprovisasi lagi. jangan cuma lagi promosi aja jaringannya bagus.",pakai byu awal² memakai sinyalnya bagus lancar banget kalah provider jaringannya jelek ditambah harga kuota mahal dipress buka aplikasi mbanking doang susahnya ampun beli kuota aplikasi loading aplikasinya banget lancar lemot tolong diimprovisasi jangan NEG_promosi jaringannya bagus,negative
"makin lama kok makin bermasalah aplikasi nya, awalnya suka lama masuk aplikasi nya dan sering gagal masuk, sekarang masalah lokasi tidak terdeteksi padalah izin lokasi sudah diaktifkan, gps juga aktif tapi tetep gk terbaca lokasinya.",bermasalah aplikasi suka masuk aplikasi gagal masuk lokasi tidak NEG_terdeteksi padalah izin lokasi diaktifkan gps aktif enggak NEG_terbaca lokasinya,negative
"Internetnya sih bagus, cuma aplikasinya aja banyak minusnya. Setiap kali buka aplikasi loadingnya lama banget, kalau kuota tinggal dikit dan sekedar mau cek doang di aplikasi juga ngelag banget. Tolong lah, diperbaiki aplikasinya. Minimal kayak provider sebelah yang bisa buka aplikasi tanpa butuh kuota kalo cuma mau cek kuota sisa berapa",internetnya bagus aplikasinya minusnya kali buka aplikasi loadingnya banget kuota tinggal dikit sekedar cek doang aplikasi ngelag banget tolong diperbaiki aplikasinya minimal kayak provider sebelah buka aplikasi tanpa NEG_butuh kuota kalo cek kuota sisa,positive
"sbetulnya jarang ngasih ulasan negatif, dan ini adalah ulasan yg saya revisi dimana sebelumnya saya kasih rate bintang 4 karena puas bersama byu, dimana sy cukup lama bersama byu... semakin kesini, bermunculan bbrp permasalahan, dan sbelumnya saya bertahun2 setia memakai byu ini. masalahnya sy rangkum singkat, skrg jaringan terkadang lelet luar biasa, kecepatan menurun, masa aktif berkurang, di sisi lain harga semakin mahal, sdgkan provider lain mulai berbenah bahkan dgn harga lebih murah...",sbetulnya jarang mengasih ulasan negatif ulasan revisi dimana kasih rate bintang puas byu dimana byu kesini bermunculan permasalahan sbelumnya bertahun setia memakai byu rangkum singkat jaringan terkadang lelet kecepatan menurun aktif berkurang sisi harga mahal sdgkan provider berbenah harga murah,neutral
"UPDATE: Belum ada tindak lanjut dan masih tetap bermasalah tidak ada kejelasa... bahkan untuk menangani masalahnya pun secara mandiri enggak bisa dilakukan. Min, saya sudah setting APN pakai 'ims', tapi tombol VoLTE di HP saya tetap abu-abu/mati. Tolong aktifkan fitur VoLTE di nomor saya dan nomor pasangan saya agar paket telepon kami bisa dipakai. mohon dijawab kak karena kalau ada fiturnya kenapa nggak bisa dipakai dan kalau nggak bisa dipakai kenapa harus ada fiturnya",update belum NEG_tindak bermasalah tidak NEG_kejelasa menangani mandiri enggak NEG_min setting apn pakai ims tombol volte hp abuabumati tolong aktifkan fitur volte nomor nomor pasangan paket telepon dipakai mohon kak fiturnya enggak NEG_dipakai enggak NEG_dipakai fiturnya,negative
"gjls, mulai dari apk nya yg mulai lambat buka nya, tiba2 eror pdhl jaringan lg baik2 aja ngga ada kendala sama skli, pilihan paket kuota mkin mahal, suka tiba2 keluar dari apk dg alasan internet lagi atau semacam nya, trs skrg akun sy dr by.u pun tjba2 keluar dan harus login ulang, tapi skrg pun sy msh blm bisa masuk menggunakan akun sblumnya, pdhl nomor msh sama, tidak brubah sdkit pun, mengirim kode otp sj susah sekali, pulsa sering kesedot, pdhl blum dibelikan kuota. udh d hapus, sm aja.",gjls apk lambat buka eror jaringan enggak NEG_kendala pilihan paket kuota mahal suka apk alasan internet akun byu tjba login ulang belum NEG_masuk akun sblumnya nomor tidak NEG_berubah mengirim kode otp susah pulsa kesedot belum NEG_dibelikan kuota hapus,negative
"sangat"" kecewa pake by u udah 4 tahunan baru kali ini makin buruk performa nya. udah hampir 1 bulanan sinyal gampang hilang udah di airplane mode tetep gabisa terus aplikasi gampang eror kadang gabisa di buka sampe"" mau beli paket data susah banget",kecewa pakai lu tahunan kali buruk performa bulanan sinyal gampang hilang airplane mode enggak NEG_aplikasi gampang eror kadang enggak NEG_buka beli paket data susah banget,negative
"By.U lagi kenapa ya?? udah lama banget aplikasinya sering log out sendiri, pas log in lagi juga susah. Buat buka aplikasinya juga lama banget, sampe harus uninstall dulu. belom lagi sisa quota sering ga bener, sinyal juga sering hilang. plis dibenerin ya, saya udah pake byU lama banget, tolong jangan bikin kecewa dan beralih ke yg lain.",byu banget aplikasinya log pas log susah buka aplikasinya banget uninstall belum NEG_sisa quota enggak NEG_sinyal hilang plis dibenerin pakai byu banget tolong jangan NEG_bikin kecewa beralih,negative
"saya pengguna by u dari sekitar 2023 an awal dan sering menyarankan teman untuk menggunakan by u dikarenakan jaringannya yang bagus, harga yang terjangkau dan dengan adanya kelebihan kartu yang tidak bisa hangus tetapi makin kesini sinyal nya makin jelek sering jumping, membuka aplikasi juga kesusahan, karena loading masuknya lama, bahkan kadang malah tau tau ke log out dan harus memasukan akun lagi membuat kesulitan saat ingin membeli maupun saat ingin memeriksa paket kuota mohon diperbaiki ya",pengguna lu menyarankan teman lu jaringannya bagus harga terjangkau kelebihan kartu tidak NEG_hangus kesini sinyal jelek jumping membuka aplikasi kesusahan loading masuknya kadang tau tau log memasukan akun kesulitan membeli memeriksa paket kuota mohon diperbaiki,negative
"Tampilan yang baru skrg eror lagi ya, susah tampilannya padahal sudah bolak balik chace nya kita hapus + abdate, tapi tetap ndak mau tampil menunya, sudah kak, tp tetap lemot utk tampil meni nya.. Ayo lah mohon permudah cara pemakaian Byu ini..",tampilan eror susah tampilannya bolak chace hapus abdate indak tampil menunya kak lemot tampil meni ayo mohon permudah pemakaian byu,negative
"Jujur kecewa banget. Semenjak update terakhir, aplikasi sering stuck di gambar pertama. Kalau udah kebuka, muncul pop up periksa jaringan. Ada pulsanya, dan mau isi kuota, tapi tiap kali beres satu step, terus muncul pop up tsb. Bisa berhasil isi kuota setengah jam sampe satu jam kemudian. Jujur udah milih stay walaupun harga naik, dan jaringan sering ilang. Tapi kalau buat isi kuota aja sesulit ini, beneran nyebelin banget sih.",jujur kecewa banget semenjak update aplikasi stuck gambar kebuka muncul pop periksa jaringan pulsanya isi kuota kali beres step muncul pop berhasil isi kuota jam jam jujur memilih stay harga jaringan hilang isi kuota sesulit benaran menyebalkan banget,negative
"makin kesini kok makin parah ya jaringan by. u, kadang malam sekitar PKL 21.00 WIb ke atas pasti jaringannya tiba-tiba jelek. Apalagi sedikit aja ada masalah jaringan pasti yg ada makin buruk, susah untuk stabil. pokoknya kestabilan jaringan by.u masih rendah, khususnya di daerahku Nias Selatan.",kesini parah jaringan lu kadang malam pkl wib jaringannya tibatiba jelek jaringan buruk susah stabil pokoknya kestabilan jaringan byu rendah daerahku nias selatan,negative
"sinyal ga pernah jelas, kuota makin mahal dan udah ga worth it, aplikasi kadang ga responsif dan malah makin merusak experience pengguna. Gelar ""sinyal kencang dengan kuota murah"" sudah ga guna di tahun 2026 atau mungkin sampai tahun selanjutnya, pas awal awal kemunculan ngasi pengalaman yg menyenangkan dengan kuota lebih murah dari Telkomsel tapi sinyal sekencang telkomsel",sinyal enggak NEG_kuota mahal enggak NEG_worth aplikasi kadang enggak NEG_responsif merusak experience pengguna gelar sinyal kencang kuota murah enggak NEG_pas kemunculan mengasih pengalaman menyenangkan kuota murah telkomsel sinyal sekencang telkomsel,negative
"Jaringannya hilang hilang an, sudah ikuti saran yang di ""bantuan"" itu dan baca komen yang ada di play store, sudah dilakukan tetapi tetap saja tidak ada jaringan dan internet, padahal data nya masi sisa 4gb malah gda internet dan tidak bisa di pakai, expired masanya juga masih bulan depan. tolong segera diperbaiki, tidak mempermasalahkan soal harga tapi ayo dong masa ada harga tida ada kualitas.",jaringannya hilang hilang ikuti saran bantuan baca komen play store tidak NEG_jaringan internet data sisa gb enggak NEG_internet tidak NEG_pakai expired masanya tolong diperbaiki tidak NEG_mempermasalahkan harga ayo harga tida kualitas,negative
"saya jarang mengajukan komplain kemanapun, tapi ini sudah menganggu banget, 1. ketika buka aplikasi sangat sangat lama sudah mencoba uninstall dan install tetap tidak bisa masuk ke aplikasi. 2. menulis feedback pun tetap tidak bisa masih saja tetap eror lalu apa kegunaannya feedback itu sendiri kalau tetap tidak bisa? 3. pada saat beli kuota/pulsa seringkali eror seperti muncul notif ""something is wrong"" berulang kali itu sangat sangat mengganggu",jarang mengajukan komplain kemanapun menganggu banget buka aplikasi mencoba uninstall install tidak NEG_masuk aplikasi menulis feedback tidak NEG_eror kegunaannya feedback tidak NEG_beli kuotapulsa seringkali eror muncul notif something wrong berulang kali mengganggu,negative
"1. sim sering tidak bisa di aktifkan padahal sinyal penuh 2. aplikasi eror terus, buka aplikasi serasa buka website luar susah banget 3. aplikasi tidak bisa di upgrade, 3x saya install dengan kecepatan wifi stabil untuk sementara pindah proviser baru aja gak sehat banget ini by.u, perbaiki dulu agar konsumen nyaman",sim tidak NEG_aktifkan sinyal penuh aplikasi eror buka aplikasi serasa buka website susah banget aplikasi tidak NEG_upgrade kali install kecepatan wifi stabil pindah proviser enggak NEG_sehat banget byu perbaiki konsumen nyaman,negative
"by.u ga jelas..JANGAN DI BELI. 1.beli perdana baru lewat app (pesan nomor nya berapa yang datang beda nomor) rugi,PENIPUAN dan kembalikan uang saya !!! 2. bug pada info sisa data yg seharus nya berkurang atau habis yang sudah expired ini malah bertambah saat beli paket baru jadi bertumpuk2. jadi kita tidak tau berapa sisa data yang kita miliki tau2 abis tidak bisa internetan padahal info masih 22gb. 3.sering gangguan tiba2 sinyal hilang atau berubah edge. (-minus⭐⭐⭐⭐⭐⭐)",byu enggak NEG_jelasjangan beli beli perdana app pesan nomor beda nomor rugipenipuan kembalikan uang bug info sisa data seharus berkurang habis expired bertambah beli paket bertumpuk tidak NEG_tau sisa data miliki tau habis tidak NEG_internetan info gb gangguan sinyal hilang berubah edge minus,negative
"Udah 3 tahun pakai by.u baru kali ini kecewa, harga naik wajarlah, lah ini udah naik malah kualitas jaringan menurun, masa mirip sama si kuning grup sih yang sinyalnya sering hilang-hilangan, tolonglah diperbaiki masa udah pakai sinyal telkomsel masih aja jelek sih, ini dijakarta gimana didaerah Update, makin hancur ini jaringan rate update, aplikasi ngebug mulu dibagian ""beli topping"" please balikin tampilan lama yang lebih stabil",pakai byu kali kecewa harga wajarlah kualitas jaringan menurun kuning grup sinyalnya hilanghilangan tolonglah diperbaiki pakai sinyal telkomsel jelek dijakarta didaerah update hancur jaringan rate update aplikasi ngebug mulu dibagian beli topping please balikin tampilan stabil,negative
"Saya sebagai punya usaha konter jualan kartu by.u kecewa bener, apalagi pas ada customer beli isi ulang paket pasti banyak yang komplain gara"" 1 buka aplikasi by,u jaringan lemot ini itu segala macem.. 2 harga paket naik terus, mungkin bagi orang yang bodoh di kira sama penjualnya harga di naikin padahal dari kantornya, next kedepannya gak mau order lagi...",usaha konter jualan kartu byu kecewa pas customer beli isi ulang paket komplain gara buka aplikasi byu jaringan lemot harga paket orang bodoh penjualnya harga naikin kantornya next kedepannya enggak NEG_order,negative
"sinyal jadi bapuk gini? sering hilang akhir2 ini, sudah masa aktif dikurangi jadi 28 hari. sinyalnya malah gangguan. jadi tidak nyaman pakeknya, mau ganti lagi lainnya saja kalau begini terus. sudah satu minggu lebih sinyal tidak stabil, sering hilang.",sinyal bapuk hilang aktif dikurangi sinyalnya gangguan tidak NEG_nyaman pakeknya ganti minggu sinyal tidak NEG_stabil hilang,negative
"makin lama bukan nya makin bagus, malah makin parah!!pertama,jaringan sering ilang sendiri.... padahal kartu kayak simPATI lancar. kedua,di liat keterangan sisa kuota masik banyak pas lanjut download data game yg gk nyampek separuh kuota nya aja bisa habis kuota nya.ketiga,apk pas di buka sering bermasalah jaringan nya.ke empat,makin pelit.ke lima,banyak fitur bagus kayak ada kuota jajan 5k sehari di ilangin.emang gk bisa di harap kan lagi nih provider, sampah.",bukan NEG_bagus parahpertamajaringan hilang kartu kayak simpati lancar keduadi lihat keterangan sisa kuota masik pas download data game enggak NEG_nyampek separuh kuota habis kuota nyaketigaapk pas buka bermasalah jaringan nyake empatmakin pelitke limabanyak fitur bagus kayak kuota jajan sehari ilanginemang enggak NEG_harap nih provider sampah,negative
